points,cells,social_info,unique_rounds,env_number,gender,soc_info_round,gempresent,round,tot_points,gem,trial,cell,x,y,group,uniqueID,round_gem_found,gem_found,social_info_use,performance_group,performance_group_f,demonstrator,demo_type
-24.0,1.0,9.0,218,11.0,2.0,868.0,1.0,2,-86,0.0,20,0.0,0.0,0.0,adult,9,,0,ignore,1,low,868.0,gem_not_found
37.0,10.0,9.0,218,11.0,2.0,868.0,1.0,2,-86,0.0,21,9.0,1.0,1.0,adult,9,,0,copy,1,low,868.0,gem_not_found
65.0,10.0,9.0,218,11.0,2.0,868.0,1.0,2,-86,0.0,22,9.0,1.0,1.0,adult,9,,0,copy,1,low,868.0,gem_not_found
51.0,12.0,9.0,218,11.0,2.0,868.0,1.0,2,-86,0.0,23,11.0,3.0,1.0,adult,9,,0,ignore,1,low,868.0,gem_not_found
-11.0,30.0,9.0,218,11.0,2.0,868.0,1.0,2,-86,0.0,24,29.0,5.0,3.0,adult,9,,0,ignore,1,low,868.0,gem_not_found
-37.0,28.0,9.0,218,11.0,2.0,868.0,1.0,2,-86,0.0,25,27.0,3.0,3.0,adult,9,,0,ignore,1,low,868.0,gem_not_found
-2.0,30.0,36.0,219,1.0,2.0,800.0,0.0,3,45,0.0,1,29.0,5.0,3.0,adult,9,,0,ignore,1,low,800.0,no_gem
-26.0,35.0,35.0,219,1.0,2.0,800.0,0.0,3,45,0.0,2,34.0,2.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
15.0,45.0,34.0,219,1.0,2.0,800.0,0.0,3,45,0.0,3,44.0,4.0,5.0,adult,9,,0,ignore,1,low,800.0,no_gem
-31.0,37.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,4,36.0,4.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
-30.0,36.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,5,35.0,3.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
-43.0,35.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,6,34.0,2.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
-38.0,35.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,7,34.0,2.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
-3.0,37.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,8,36.0,4.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
14.0,20.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,9,19.0,3.0,2.0,adult,9,,0,ignore,1,low,800.0,no_gem
73.0,12.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,10,11.0,3.0,1.0,adult,9,,0,copy,1,low,800.0,no_gem
72.0,12.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,11,11.0,3.0,1.0,adult,9,,0,copy,1,low,800.0,no_gem
43.0,12.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,12,11.0,3.0,1.0,adult,9,,0,copy,1,low,800.0,no_gem
51.0,12.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,13,11.0,3.0,1.0,adult,9,,0,copy,1,low,800.0,no_gem
67.0,12.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,14,11.0,3.0,1.0,adult,9,,0,copy,1,low,800.0,no_gem
55.0,14.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,15,13.0,5.0,1.0,adult,9,,0,ignore,1,low,800.0,no_gem
36.0,16.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,16,15.0,7.0,1.0,adult,9,,0,ignore,1,low,800.0,no_gem
-14.0,40.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,17,39.0,7.0,4.0,adult,9,,0,ignore,1,low,800.0,no_gem
21.0,47.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,18,46.0,6.0,5.0,adult,9,,0,ignore,1,low,800.0,no_gem
-55.0,54.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,19,53.0,5.0,6.0,adult,9,,0,ignore,1,low,800.0,no_gem
-38.0,54.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,20,53.0,5.0,6.0,adult,9,,0,ignore,1,low,800.0,no_gem
41.0,50.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,21,49.0,1.0,6.0,adult,9,,0,ignore,1,low,800.0,no_gem
-34.0,25.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,22,24.0,0.0,3.0,adult,9,,0,ignore,1,low,800.0,no_gem
-35.0,25.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,23,24.0,0.0,3.0,adult,9,,0,ignore,1,low,800.0,no_gem
-37.0,25.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,24,24.0,0.0,3.0,adult,9,,0,ignore,1,low,800.0,no_gem
-57.0,18.0,11.0,219,1.0,2.0,800.0,0.0,3,45,0.0,25,17.0,1.0,2.0,adult,9,,0,ignore,1,low,800.0,no_gem
2.0,22.0,11.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,1,21.0,5.0,2.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
56.0,29.0,34.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,2,28.0,4.0,3.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
50.0,36.0,54.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,3,35.0,3.0,4.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
28.0,43.0,44.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,4,42.0,2.0,5.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
37.0,50.0,22.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,5,49.0,1.0,6.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-39.0,57.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,6,56.0,0.0,7.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-16.0,15.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,7,14.0,6.0,1.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-51.0,8.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,8,7.0,7.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
250.0,21.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,1.0,9,20.0,4.0,2.0,adult,9,9.0,1,copy,2,medium,1625.0,gem_found
-49.0,8.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,10,7.0,7.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
253.0,21.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,1.0,11,20.0,4.0,2.0,adult,9,9.0,1,copy,2,medium,1625.0,gem_found
-35.0,6.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,12,5.0,5.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-50.0,5.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,13,4.0,4.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-66.0,5.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,14,4.0,4.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-28.0,5.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,15,4.0,4.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
53.0,3.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,16,2.0,2.0,0.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-22.0,10.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,17,9.0,1.0,1.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
268.0,21.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,1.0,18,20.0,4.0,2.0,adult,9,9.0,1,copy,2,medium,1625.0,gem_found
253.0,21.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,1.0,19,20.0,4.0,2.0,adult,9,9.0,1,copy,2,medium,1625.0,gem_found
260.0,21.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,1.0,20,20.0,4.0,2.0,adult,9,9.0,1,copy,2,medium,1625.0,gem_found
17.0,47.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,21,46.0,6.0,5.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-57.0,52.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,22,51.0,3.0,6.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-9.0,53.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,23,52.0,4.0,6.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
36.0,31.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,24,30.0,6.0,3.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
-9.0,24.0,20.0,220,5.0,2.0,1625.0,1.0,4,1132,0.0,25,23.0,7.0,2.0,adult,9,9.0,1,ignore,2,medium,1625.0,gem_found
30.0,8.0,28.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,1,7.0,7.0,0.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
1.0,15.0,64.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,2,14.0,6.0,1.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-11.0,22.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,3,21.0,5.0,2.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-1.0,29.0,41.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,4,28.0,4.0,3.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
19.0,36.0,13.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,5,35.0,3.0,4.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-6.0,43.0,8.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,6,42.0,2.0,5.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
23.0,50.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,7,49.0,1.0,6.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
32.0,57.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,8,56.0,0.0,7.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-6.0,49.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,9,48.0,0.0,6.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-65.0,33.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,10,32.0,0.0,4.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-45.0,33.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,11,32.0,0.0,4.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-35.0,26.0,40.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,12,25.0,1.0,3.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-37.0,26.0,25.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,13,25.0,1.0,3.0,adult,9,25.0,1,copy,1,low,343.0,gem_found
-51.0,19.0,51.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,14,18.0,2.0,2.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-34.0,45.0,44.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,15,44.0,4.0,5.0,adult,9,25.0,1,copy,1,low,343.0,gem_found
-51.0,52.0,58.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,16,51.0,3.0,6.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-58.0,52.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,17,51.0,3.0,6.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
18.0,59.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,18,58.0,2.0,7.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
21.0,47.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,19,46.0,6.0,5.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-52.0,39.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,20,38.0,6.0,4.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-45.0,13.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,21,12.0,4.0,1.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-7.0,3.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,22,2.0,2.0,0.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
-12.0,10.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,23,9.0,1.0,1.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
0.0,54.0,57.0,221,10.0,2.0,343.0,1.0,5,-131,0.0,24,53.0,5.0,6.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
241.0,58.0,58.0,221,10.0,2.0,343.0,1.0,5,-131,1.0,25,57.0,1.0,7.0,adult,9,25.0,1,ignore,1,low,343.0,gem_found
5.0,1.0,31.0,222,3.0,2.0,254.0,0.0,6,81,0.0,1,0.0,0.0,0.0,adult,9,,0,ignore,1,low,254.0,no_gem
-24.0,10.0,29.0,222,3.0,2.0,254.0,0.0,6,81,0.0,2,9.0,1.0,1.0,adult,9,,0,ignore,1,low,254.0,no_gem
49.0,19.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,3,18.0,2.0,2.0,adult,9,,0,ignore,1,low,254.0,no_gem
-69.0,28.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,4,27.0,3.0,3.0,adult,9,,0,ignore,1,low,254.0,no_gem
42.0,37.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,5,36.0,4.0,4.0,adult,9,,0,ignore,1,low,254.0,no_gem
29.0,46.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,6,45.0,5.0,5.0,adult,9,,0,ignore,1,low,254.0,no_gem
53.0,55.0,47.0,222,3.0,2.0,254.0,0.0,6,81,0.0,7,54.0,6.0,6.0,adult,9,,0,ignore,1,low,254.0,no_gem
9.0,48.0,47.0,222,3.0,2.0,254.0,0.0,6,81,0.0,8,47.0,7.0,5.0,adult,9,,0,copy,1,low,254.0,no_gem
34.0,45.0,6.0,222,3.0,2.0,254.0,0.0,6,81,0.0,9,44.0,4.0,5.0,adult,9,,0,ignore,1,low,254.0,no_gem
27.0,64.0,19.0,222,3.0,2.0,254.0,0.0,6,81,0.0,10,63.0,7.0,7.0,adult,9,,0,ignore,1,low,254.0,no_gem
-15.0,15.0,19.0,222,3.0,2.0,254.0,0.0,6,81,0.0,11,14.0,6.0,1.0,adult,9,,0,ignore,1,low,254.0,no_gem
-9.0,22.0,19.0,222,3.0,2.0,254.0,0.0,6,81,0.0,12,21.0,5.0,2.0,adult,9,,0,ignore,1,low,254.0,no_gem
26.0,20.0,19.0,222,3.0,2.0,254.0,0.0,6,81,0.0,13,19.0,3.0,2.0,adult,9,,0,copy,1,low,254.0,no_gem
23.0,20.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,14,19.0,3.0,2.0,adult,9,,0,ignore,1,low,254.0,no_gem
52.0,35.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,15,34.0,2.0,4.0,adult,9,,0,ignore,1,low,254.0,no_gem
-3.0,31.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,16,30.0,6.0,3.0,adult,9,,0,ignore,1,low,254.0,no_gem
26.0,50.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,17,49.0,1.0,6.0,adult,9,,0,ignore,1,low,254.0,no_gem
-54.0,52.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,18,51.0,3.0,6.0,adult,9,,0,ignore,1,low,254.0,no_gem
-49.0,52.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,19,51.0,3.0,6.0,adult,9,,0,ignore,1,low,254.0,no_gem
-63.0,12.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,20,11.0,3.0,1.0,adult,9,,0,ignore,1,low,254.0,no_gem
-35.0,12.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,21,11.0,3.0,1.0,adult,9,,0,ignore,1,low,254.0,no_gem
51.0,39.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,22,38.0,6.0,4.0,adult,9,,0,ignore,1,low,254.0,no_gem
-31.0,33.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,23,32.0,0.0,4.0,adult,9,,0,ignore,1,low,254.0,no_gem
44.0,49.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,24,48.0,0.0,6.0,adult,9,,0,ignore,1,low,254.0,no_gem
-37.0,6.0,44.0,222,3.0,2.0,254.0,0.0,6,81,0.0,25,5.0,5.0,0.0,adult,9,,0,ignore,1,low,254.0,no_gem
39.0,1.0,22.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,1,0.0,0.0,0.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
45.0,10.0,35.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,2,9.0,1.0,1.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-43.0,19.0,37.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,3,18.0,2.0,2.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-60.0,28.0,52.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,4,27.0,3.0,3.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-41.0,37.0,19.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,5,36.0,4.0,4.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-59.0,37.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,6,36.0,4.0,4.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-57.0,19.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,7,18.0,2.0,2.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-9.0,43.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,8,42.0,2.0,5.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
48.0,35.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,9,34.0,2.0,4.0,adult,9,,0,copy,1,low,1650.0,gem_not_found
51.0,35.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,10,34.0,2.0,4.0,adult,9,,0,copy,1,low,1650.0,gem_not_found
48.0,35.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,11,34.0,2.0,4.0,adult,9,,0,copy,1,low,1650.0,gem_not_found
15.0,22.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,12,21.0,5.0,2.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
2.0,31.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,13,30.0,6.0,3.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
34.0,39.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,14,38.0,6.0,4.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-20.0,28.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,15,27.0,3.0,3.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
45.0,55.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,16,54.0,6.0,6.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
34.0,60.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,17,59.0,3.0,7.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
37.0,33.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,18,32.0,0.0,4.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-35.0,26.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,19,25.0,1.0,3.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-28.0,12.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,20,11.0,3.0,1.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-33.0,12.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,21,11.0,3.0,1.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
11.0,14.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,22,13.0,5.0,1.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-15.0,8.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,23,7.0,7.0,0.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-53.0,46.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,24,45.0,5.0,5.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-58.0,37.0,34.0,223,9.0,2.0,1650.0,1.0,7,-102,0.0,25,36.0,4.0,4.0,adult,9,,0,ignore,1,low,1650.0,gem_not_found
-25.0,64.0,45.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,1,63.0,7.0,7.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-17.0,55.0,54.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,2,54.0,6.0,6.0,adult,9,16.0,1,copy,1,low,1912.0,gem_found
9.0,46.0,46.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,3,45.0,5.0,5.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-5.0,37.0,47.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,4,36.0,4.0,4.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-3.0,28.0,48.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,5,27.0,3.0,3.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-13.0,19.0,55.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,6,18.0,2.0,2.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-55.0,10.0,39.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,7,9.0,1.0,1.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-11.0,1.0,38.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,8,0.0,0.0,0.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-60.0,10.0,30.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,9,9.0,1.0,1.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-59.0,10.0,37.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,10,9.0,1.0,1.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-51.0,30.0,53.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,11,29.0,5.0,3.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
21.0,23.0,61.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,12,22.0,6.0,2.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-53.0,43.0,52.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,13,42.0,2.0,5.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-75.0,43.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,14,42.0,2.0,5.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-55.0,43.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,15,42.0,2.0,5.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
255.0,60.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,1.0,16,59.0,3.0,7.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-12.0,44.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,17,43.0,3.0,5.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-32.0,21.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,18,20.0,4.0,2.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-37.0,13.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,19,12.0,4.0,1.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-37.0,7.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,20,6.0,6.0,0.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
27.0,16.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,21,15.0,7.0,1.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
9.0,33.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,22,32.0,0.0,4.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
30.0,50.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,23,49.0,1.0,6.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
25.0,48.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,24,47.0,7.0,5.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
-53.0,10.0,60.0,224,6.0,2.0,1912.0,1.0,8,-277,0.0,25,9.0,1.0,1.0,adult,9,16.0,1,ignore,1,low,1912.0,gem_found
21.0,46.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,1,45.0,5.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
41.0,28.0,41.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,2,27.0,3.0,3.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-47.0,18.0,5.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,3,17.0,1.0,2.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-62.0,18.0,9.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,4,17.0,1.0,2.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-46.0,18.0,9.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,5,17.0,1.0,2.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
36.0,9.0,9.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,6,8.0,0.0,1.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
23.0,21.0,9.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,7,20.0,4.0,2.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
236.0,23.0,9.0,225,8.0,2.0,1639.0,1.0,9,72,1.0,8,22.0,6.0,2.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
24.0,51.0,9.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,9,50.0,2.0,6.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
3.0,41.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,10,40.0,0.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
3.0,4.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,11,3.0,3.0,0.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
50.0,16.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,12,15.0,7.0,1.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-15.0,48.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,13,47.0,7.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
-53.0,48.0,16.0,225,8.0,2.0,1639.0,1.0,9,72,0.0,14,47.0,7.0,5.0,adult,9,8.0,1,ignore,1,low,1639.0,never_exploit
